index,episode_name,date,description,factcheck,length,name,role,message,talkshow,party,media,group
2039,"Fehlstart mit Folgen – wie stark ist Kanzler Merz? | ""maybrit illner"" streamen im ZDF",2025-05-08,"Der „neue starke Mann in Europa“ ist zuhause im ersten Wahlgang gescheitert. Ein Fehlstart für die Merz-Regierung, die dem In- und Ausland eine echte politische Wende in Sachen Wirtschaft, Migration und Verteidigung versprochen hat. Nicht nur Deutschland, auch die europäischen Partner fragen sich nun, wie stabil und verlässlich Berlin sein wird. Friedrich Merz reist heute nach Paris und Warschau. Die Ukraine schützen, wirtschaftlich wieder wachsen und Europa zusammenhalten, gar führen – wird das klappen?",false,65,Katharina Dröge,Vorsitzende der Bundestagsfraktion von B´90/Die Grünen,"",maybritillner,B90G,,Politik
2040,"Fehlstart mit Folgen – wie stark ist Kanzler Merz? | ""maybrit illner"" streamen im ZDF",2025-05-08,"Der „neue starke Mann in Europa“ ist zuhause im ersten Wahlgang gescheitert. Ein Fehlstart für die Merz-Regierung, die dem In- und Ausland eine echte politische Wende in Sachen Wirtschaft, Migration und Verteidigung versprochen hat. Nicht nur Deutschland, auch die europäischen Partner fragen sich nun, wie stabil und verlässlich Berlin sein wird. Friedrich Merz reist heute nach Paris und Warschau. Die Ukraine schützen, wirtschaftlich wieder wachsen und Europa zusammenhalten, gar führen – wird das klappen?",false,65,Julia Reuschenbach,Politikwissenschaftlerin,"",maybritillner,,,Geisteswissenschaft
2041,"Fehlstart mit Folgen – wie stark ist Kanzler Merz? | ""maybrit illner"" streamen im ZDF",2025-05-08,"Der „neue starke Mann in Europa“ ist zuhause im ersten Wahlgang gescheitert. Ein Fehlstart für die Merz-Regierung, die dem In- und Ausland eine echte politische Wende in Sachen Wirtschaft, Migration und Verteidigung versprochen hat. Nicht nur Deutschland, auch die europäischen Partner fragen sich nun, wie stabil und verlässlich Berlin sein wird. Friedrich Merz reist heute nach Paris und Warschau. Die Ukraine schützen, wirtschaftlich wieder wachsen und Europa zusammenhalten, gar führen – wird das klappen?",false,65,Melanie Amann,stellvertretende „Spiegel“-Chefredakteurin,"",maybritillner,,Spiegel,Journalismus
2042,Schwarz-roter Streit ums Geld,2025-04-03,"Deutschland braucht nicht nur dringend eine neue Regierung, sondern auch eine wachsende Wirtschaft. Bei den großen Schulden-Paketen für Verteidigung und Infrastruktur waren sich Union und SPD schnell einig. Anders sieht es bei Steuern und Finanzen, sprich dem Sparen und Kürzen aus. Steuer-Entlastungen für Unternehmen und Bürger wollen beide. Nur bei der Gegenfinanzierung hört die Einigkeit auf: Die SPD will oben holen, was sie unten gibt. Die Union aber lehnt jede Steuererhöhung ab. Sie setzt darauf, dass die Wirtschaft anspringt, und will bei den Sozialausgaben sparen. Wie soll das geeint werden?",false,63,Lars Klingbeil,"Partei- und Fraktionsvorsitzender, SPD","",maybritillner,SPD,,Politik
2043,Schwarz-roter Streit ums Geld,2025-04-03,"Deutschland braucht nicht nur dringend eine neue Regierung, sondern auch eine wachsende Wirtschaft. Bei den großen Schulden-Paketen für Verteidigung und Infrastruktur waren sich Union und SPD schnell einig. Anders sieht es bei Steuern und Finanzen, sprich dem Sparen und Kürzen aus. Steuer-Entlastungen für Unternehmen und Bürger wollen beide. Nur bei der Gegenfinanzierung hört die Einigkeit auf: Die SPD will oben holen, was sie unten gibt. Die Union aber lehnt jede Steuererhöhung ab. Sie setzt darauf, dass die Wirtschaft anspringt, und will bei den Sozialausgaben sparen. Wie soll das geeint werden?",false,63,Markus Söder,"Parteivorsitzender, Ministerpräsident Bayern, CSU","",maybritillner,CSU,,Politik
2044,Schwarz-roter Streit ums Geld,2025-04-03,"Deutschland braucht nicht nur dringend eine neue Regierung, sondern auch eine wachsende Wirtschaft. Bei den großen Schulden-Paketen für Verteidigung und Infrastruktur waren sich Union und SPD schnell einig. Anders sieht es bei Steuern und Finanzen, sprich dem Sparen und Kürzen aus. Steuer-Entlastungen für Unternehmen und Bürger wollen beide. Nur bei der Gegenfinanzierung hört die Einigkeit auf: Die SPD will oben holen, was sie unten gibt. Die Union aber lehnt jede Steuererhöhung ab. Sie setzt darauf, dass die Wirtschaft anspringt, und will bei den Sozialausgaben sparen. Wie soll das geeint werden?",false,63,Hildegard Müller,Präsidentin des Verbandes der Automobilindustrie (VDA),"",maybritillner,,,Wirtschaft
2045,Schwarz-roter Streit ums Geld,2025-04-03,"Deutschland braucht nicht nur dringend eine neue Regierung, sondern auch eine wachsende Wirtschaft. Bei den großen Schulden-Paketen für Verteidigung und Infrastruktur waren sich Union und SPD schnell einig. Anders sieht es bei Steuern und Finanzen, sprich dem Sparen und Kürzen aus. Steuer-Entlastungen für Unternehmen und Bürger wollen beide. Nur bei der Gegenfinanzierung hört die Einigkeit auf: Die SPD will oben holen, was sie unten gibt. Die Union aber lehnt jede Steuererhöhung ab. Sie setzt darauf, dass die Wirtschaft anspringt, und will bei den Sozialausgaben sparen. Wie soll das geeint werden?",false,63,Jens Südekum,"Ökonom, Professor für Volkswirtschaft, Heinrich-Heine-Universität Düsseldorf","",maybritillner,,,Wirtschaft
2046,Streit ums Geld – kann Schwarz-Rot noch scheitern?,2025-03-27,"Die Koalitionsverhandlungen zwischen SPD und Union sind in der entscheidenden Phase. Mit dem XXL-Schuldenpaket hat die wahrscheinlich schwarz-rote Regierung zwar mehr Geld, aber vor allem in der Steuer- und Finanzpolitik gibt es größte Differenzen. Zu unterschiedlich waren die Vorstellungen und Wahlversprechen von Union und SPD. Wer wird sich durchsetzen? Hat CDU-Chef Friedrich Merz das Steuer der Verhandlungen noch in der Hand? War der Wahlverlierer SPD besser vorbereitet? Vor allem: Wie kommt Deutschland wieder aus der Krise? Wann kommt er, der versprochene Politikwechsel?",false,65,Alexander Dobrindt,"CSU-Landesgruppenchef, Mitglied Verhandlungsteam für die Union","",maybritillner,CSU,,Politik
2047,Streit ums Geld – kann Schwarz-Rot noch scheitern?,2025-03-27,"Die Koalitionsverhandlungen zwischen SPD und Union sind in der entscheidenden Phase. Mit dem XXL-Schuldenpaket hat die wahrscheinlich schwarz-rote Regierung zwar mehr Geld, aber vor allem in der Steuer- und Finanzpolitik gibt es größte Differenzen. Zu unterschiedlich waren die Vorstellungen und Wahlversprechen von Union und SPD. Wer wird sich durchsetzen? Hat CDU-Chef Friedrich Merz das Steuer der Verhandlungen noch in der Hand? War der Wahlverlierer SPD besser vorbereitet? Vor allem: Wie kommt Deutschland wieder aus der Krise? Wann kommt er, der versprochene Politikwechsel?",false,65,Matthias Miersch,"Generalsekretär, Mitglied Verhandlungsteam für die SPD","",maybritillner,SPD,,Politik
2048,Streit ums Geld – kann Schwarz-Rot noch scheitern?,2025-03-27,"Die Koalitionsverhandlungen zwischen SPD und Union sind in der entscheidenden Phase. Mit dem XXL-Schuldenpaket hat die wahrscheinlich schwarz-rote Regierung zwar mehr Geld, aber vor allem in der Steuer- und Finanzpolitik gibt es größte Differenzen. Zu unterschiedlich waren die Vorstellungen und Wahlversprechen von Union und SPD. Wer wird sich durchsetzen? Hat CDU-Chef Friedrich Merz das Steuer der Verhandlungen noch in der Hand? War der Wahlverlierer SPD besser vorbereitet? Vor allem: Wie kommt Deutschland wieder aus der Krise? Wann kommt er, der versprochene Politikwechsel?",false,65,Bodo Ramelow,"Bundestagsvizepräsident, ehemaliger Ministerpräsident Thüringen","",maybritillner,LINKE,,Politik
2049,Streit ums Geld – kann Schwarz-Rot noch scheitern?,2025-03-27,"Die Koalitionsverhandlungen zwischen SPD und Union sind in der entscheidenden Phase. Mit dem XXL-Schuldenpaket hat die wahrscheinlich schwarz-rote Regierung zwar mehr Geld, aber vor allem in der Steuer- und Finanzpolitik gibt es größte Differenzen. Zu unterschiedlich waren die Vorstellungen und Wahlversprechen von Union und SPD. Wer wird sich durchsetzen? Hat CDU-Chef Friedrich Merz das Steuer der Verhandlungen noch in der Hand? War der Wahlverlierer SPD besser vorbereitet? Vor allem: Wie kommt Deutschland wieder aus der Krise? Wann kommt er, der versprochene Politikwechsel?",false,65,Julia Jäkel,"Managerin, 'Initiative für einen handlungsfähigen Staat'","",maybritillner,,,Wirtschaft
2050,Streit ums Geld – kann Schwarz-Rot noch scheitern?,2025-03-27,"Die Koalitionsverhandlungen zwischen SPD und Union sind in der entscheidenden Phase. Mit dem XXL-Schuldenpaket hat die wahrscheinlich schwarz-rote Regierung zwar mehr Geld, aber vor allem in der Steuer- und Finanzpolitik gibt es größte Differenzen. Zu unterschiedlich waren die Vorstellungen und Wahlversprechen von Union und SPD. Wer wird sich durchsetzen? Hat CDU-Chef Friedrich Merz das Steuer der Verhandlungen noch in der Hand? War der Wahlverlierer SPD besser vorbereitet? Vor allem: Wie kommt Deutschland wieder aus der Krise? Wann kommt er, der versprochene Politikwechsel?",false,65,Robin Alexander,stellvertretender Chefredakteur 'Die Welt',"",maybritillner,,Welt,Journalismus
2051,Bundeskanzler Friedrich Merz zu Gast bei Maybrit Illner,2025-05-15,"Bundeskanzler Friedrich Merz: Wie will er im In- und Ausland Vertrauen gewinnen? Wie sehr hat ihm der Fehlstart geschadet? Welche Antworten hat der Kanzler auf die großen Krisen? Wird ihm der versprochene Politikwechsel bei Inflation, Rezession und Migration gelingen? Und wie stabil ist seine Koalition?",false,65,Friedrich Merz,Bundeskanzler,"",maybritillner,CDU,,Politik
2052,Vorschau maybrit illner am 10. April 2025,2025-04-10,"Kann Friedrich Merz sein Versprechen vom „Politikwechsel“ einlösen? Oder ist da immer noch zu viel „Weiter so“? Kommt das Land aus Rezession und Inflation? Mit seinem Zoll-Krieg kann Donald Trump jetzt die ganze Welt in eine Rezession treiben. An die hat man sich in Deutschland fast schon „gewöhnt“: Das Land befindet sich das dritte Jahr im Rückwärtsgang. Die neue Koalition versprach, alles zu tun, damit sich das ändert. Hat sie nun die richtigen Entscheidungen getroffen? Sind die Zumutungen gerecht verteilt?",false,67,Carsten Linnemann,"CDU, Generalsekretär","",maybritillner,CDU,,Politik
2053,Vorschau maybrit illner am 10. April 2025,2025-04-10,"Kann Friedrich Merz sein Versprechen vom „Politikwechsel“ einlösen? Oder ist da immer noch zu viel „Weiter so“? Kommt das Land aus Rezession und Inflation? Mit seinem Zoll-Krieg kann Donald Trump jetzt die ganze Welt in eine Rezession treiben. An die hat man sich in Deutschland fast schon „gewöhnt“: Das Land befindet sich das dritte Jahr im Rückwärtsgang. Die neue Koalition versprach, alles zu tun, damit sich das ändert. Hat sie nun die richtigen Entscheidungen getroffen? Sind die Zumutungen gerecht verteilt?",false,67,Manuela Schwesig,"SPD, Mitglied Verhandlungsteam, Ministerpräsidentin Mecklenburg-Vorpommern","",maybritillner,SPD,,Politik
2054,Vorschau maybrit illner am 10. April 2025,2025-04-10,"Kann Friedrich Merz sein Versprechen vom „Politikwechsel“ einlösen? Oder ist da immer noch zu viel „Weiter so“? Kommt das Land aus Rezession und Inflation? Mit seinem Zoll-Krieg kann Donald Trump jetzt die ganze Welt in eine Rezession treiben. An die hat man sich in Deutschland fast schon „gewöhnt“: Das Land befindet sich das dritte Jahr im Rückwärtsgang. Die neue Koalition versprach, alles zu tun, damit sich das ändert. Hat sie nun die richtigen Entscheidungen getroffen? Sind die Zumutungen gerecht verteilt?",false,67,Katja Kipping,Geschäftsführerin des Paritätischen Gesamtverbandes,"",maybritillner,LINKE,,Politik
2055,Vorschau maybrit illner am 10. April 2025,2025-04-10,"Kann Friedrich Merz sein Versprechen vom „Politikwechsel“ einlösen? Oder ist da immer noch zu viel „Weiter so“? Kommt das Land aus Rezession und Inflation? Mit seinem Zoll-Krieg kann Donald Trump jetzt die ganze Welt in eine Rezession treiben. An die hat man sich in Deutschland fast schon „gewöhnt“: Das Land befindet sich das dritte Jahr im Rückwärtsgang. Die neue Koalition versprach, alles zu tun, damit sich das ändert. Hat sie nun die richtigen Entscheidungen getroffen? Sind die Zumutungen gerecht verteilt?",false,67,Stefan Wolf,Präsident des Arbeitgeberverbandes Gesamtmetall,"",maybritillner,,,Wirtschaft
2056,Vorschau maybrit illner am 10. April 2025,2025-04-10,"Kann Friedrich Merz sein Versprechen vom „Politikwechsel“ einlösen? Oder ist da immer noch zu viel „Weiter so“? Kommt das Land aus Rezession und Inflation? Mit seinem Zoll-Krieg kann Donald Trump jetzt die ganze Welt in eine Rezession treiben. An die hat man sich in Deutschland fast schon „gewöhnt“: Das Land befindet sich das dritte Jahr im Rückwärtsgang. Die neue Koalition versprach, alles zu tun, damit sich das ändert. Hat sie nun die richtigen Entscheidungen getroffen? Sind die Zumutungen gerecht verteilt?",false,67,Michael Bröcker,Chefredakteur von 'Table Media',"",maybritillner,,Table.Media,Journalismus
2057,"Gute Schulden, schlechte Schulden – hat Merz sich verzockt?",2025-03-13,"Die Sondierungen zwischen Union und SPD sind beendet. Am Donnerstag, den 13. März 2025, sollen die Koalitionsverhandlungen beginnen. Grundlage sind zwei Milliardenpakete voller Schulden und eine 180-Grad-Wende des CDU-Chefs Friedrich Merz. Noch ist völlig unklar, wie die gigantische Neuverschuldung für Infrastruktur und das Ausnehmen der Verteidigungsausgaben von der Schuldenbremse oberhalb 1% des Bruttoinlandsproduktes im Detail gestaltet werden sollen. Klar ist aber: Union und SPD brauchen zwingend die Grünen, um die Gesetzesänderungen noch im alten Bundestag beschließen zu können. Wird das ohne Zugeständnisse gehen? Ist das in der Kürze der Zeit überhaupt noch verhandelbar? Nicht nur die Opposition, auch Wirtschaftsexperten und Juristen haben große Zweifel an den Plänen angemeldet.",false,65,Carsten Linnemann,"CDU, Generalsekretär","",maybritillner,CDU,,Politik
2058,"Gute Schulden, schlechte Schulden – hat Merz sich verzockt?",2025-03-13,"Die Sondierungen zwischen Union und SPD sind beendet. Am Donnerstag, den 13. März 2025, sollen die Koalitionsverhandlungen beginnen. Grundlage sind zwei Milliardenpakete voller Schulden und eine 180-Grad-Wende des CDU-Chefs Friedrich Merz. Noch ist völlig unklar, wie die gigantische Neuverschuldung für Infrastruktur und das Ausnehmen der Verteidigungsausgaben von der Schuldenbremse oberhalb 1% des Bruttoinlandsproduktes im Detail gestaltet werden sollen. Klar ist aber: Union und SPD brauchen zwingend die Grünen, um die Gesetzesänderungen noch im alten Bundestag beschließen zu können. Wird das ohne Zugeständnisse gehen? Ist das in der Kürze der Zeit überhaupt noch verhandelbar? Nicht nur die Opposition, auch Wirtschaftsexperten und Juristen haben große Zweifel an den Plänen angemeldet.",false,65,Franziska Brantner,"B´90/Die Grünen, Parteivorsitzende","",maybritillner,B90G,,Politik
2059,"Gute Schulden, schlechte Schulden – hat Merz sich verzockt?",2025-03-13,"Die Sondierungen zwischen Union und SPD sind beendet. Am Donnerstag, den 13. März 2025, sollen die Koalitionsverhandlungen beginnen. Grundlage sind zwei Milliardenpakete voller Schulden und eine 180-Grad-Wende des CDU-Chefs Friedrich Merz. Noch ist völlig unklar, wie die gigantische Neuverschuldung für Infrastruktur und das Ausnehmen der Verteidigungsausgaben von der Schuldenbremse oberhalb 1% des Bruttoinlandsproduktes im Detail gestaltet werden sollen. Klar ist aber: Union und SPD brauchen zwingend die Grünen, um die Gesetzesänderungen noch im alten Bundestag beschließen zu können. Wird das ohne Zugeständnisse gehen? Ist das in der Kürze der Zeit überhaupt noch verhandelbar? Nicht nur die Opposition, auch Wirtschaftsexperten und Juristen haben große Zweifel an den Plänen angemeldet.",false,65,Moritz Schularick,"Präsident Kiel Institut für Weltwirtschaft, Professor für Volkswirtschaftslehre","",maybritillner,,,Wirtschaft
2060,"Gute Schulden, schlechte Schulden – hat Merz sich verzockt?",2025-03-13,"Die Sondierungen zwischen Union und SPD sind beendet. Am Donnerstag, den 13. März 2025, sollen die Koalitionsverhandlungen beginnen. Grundlage sind zwei Milliardenpakete voller Schulden und eine 180-Grad-Wende des CDU-Chefs Friedrich Merz. Noch ist völlig unklar, wie die gigantische Neuverschuldung für Infrastruktur und das Ausnehmen der Verteidigungsausgaben von der Schuldenbremse oberhalb 1% des Bruttoinlandsproduktes im Detail gestaltet werden sollen. Klar ist aber: Union und SPD brauchen zwingend die Grünen, um die Gesetzesänderungen noch im alten Bundestag beschließen zu können. Wird das ohne Zugeständnisse gehen? Ist das in der Kürze der Zeit überhaupt noch verhandelbar? Nicht nur die Opposition, auch Wirtschaftsexperten und Juristen haben große Zweifel an den Plänen angemeldet.",false,65,Eva Quadbeck,Chefredakteurin RedaktionsNetzwerk Deutschland (RND),"",maybritillner,,RND,Journalismus
2061,"Gute Schulden, schlechte Schulden – hat Merz sich verzockt?",2025-03-13,"Die Sondierungen zwischen Union und SPD sind beendet. Am Donnerstag, den 13. März 2025, sollen die Koalitionsverhandlungen beginnen. Grundlage sind zwei Milliardenpakete voller Schulden und eine 180-Grad-Wende des CDU-Chefs Friedrich Merz. Noch ist völlig unklar, wie die gigantische Neuverschuldung für Infrastruktur und das Ausnehmen der Verteidigungsausgaben von der Schuldenbremse oberhalb 1% des Bruttoinlandsproduktes im Detail gestaltet werden sollen. Klar ist aber: Union und SPD brauchen zwingend die Grünen, um die Gesetzesänderungen noch im alten Bundestag beschließen zu können. Wird das ohne Zugeständnisse gehen? Ist das in der Kürze der Zeit überhaupt noch verhandelbar? Nicht nur die Opposition, auch Wirtschaftsexperten und Juristen haben große Zweifel an den Plänen angemeldet.",false,65,Gabor Steingart,"Journalist, Herausgeber von The Pioneer","",maybritillner,,The Pioneer,Journalismus
2062,Putin spielt mit Trump – und wer rettet jetzt die Ukraine?,2025-03-20,"Putin spielt mit Trump – und wer rettet jetzt die Ukraine? Zu Gast: Sigmar Gabriel (SPD), Norbert Röttgen (CDU), Verteidigungsexpertin Claudia Major, Katrin Eigendorf und John Bolton, ehemaliger Berater von Donald Trump. Das Telefonat zwischen Donald Trump und Wladimir Putin am Dienstag sollte die Ukraine einem Frieden näher bringen - aber die erhoffte 30tägige Waffenruhe kam nicht zustande. Im Gegenteil: Die Angriffe gingen unvermindert weiter, und Kursk ist endgültig gefallen, das einzige echte Faustpfand der Ukrainer. Ist der 'Deal', den der US-Präsident in Aussicht gestellt hat, in weite Ferne gerückt? Hat Trump sich von Putin über den Tisch ziehen lassen? Oder sind erste Schritte gemacht, um diesen Krieg zu beenden? Immerhin sollen am Sonntag die Gespräche weitergehen. Klar zu erkennen ist bisher: Trump übt Druck vor allem auf die Ukraine und Präsident Selenskyj aus, gegen Putin ist er nachsichtig. Wird das Schicksal der Ukraine über die europäischen Köpfe hinweg entschieden? Bleibt Europa zukünftig alleine mit Putins Machts- und Gebietsansprüchen? Deutschland wird seine Verteidigungsausgaben nun massiv erhöhen, Brüssel will 800 Milliarden für Aufrüstung mobilisieren. Kann sich Europa so Sicherheit erkaufen?",false,66,Sigmar Gabriel,"Vorsitzender ""Atlantik-Brücke e.V."", ehemaliger Außenminister und SPD-Parteivorsitzender","",maybritillner,SPD,,Politik
2063,Putin spielt mit Trump – und wer rettet jetzt die Ukraine?,2025-03-20,"Putin spielt mit Trump – und wer rettet jetzt die Ukraine? Zu Gast: Sigmar Gabriel (SPD), Norbert Röttgen (CDU), Verteidigungsexpertin Claudia Major, Katrin Eigendorf und John Bolton, ehemaliger Berater von Donald Trump. Das Telefonat zwischen Donald Trump und Wladimir Putin am Dienstag sollte die Ukraine einem Frieden näher bringen - aber die erhoffte 30tägige Waffenruhe kam nicht zustande. Im Gegenteil: Die Angriffe gingen unvermindert weiter, und Kursk ist endgültig gefallen, das einzige echte Faustpfand der Ukrainer. Ist der 'Deal', den der US-Präsident in Aussicht gestellt hat, in weite Ferne gerückt? Hat Trump sich von Putin über den Tisch ziehen lassen? Oder sind erste Schritte gemacht, um diesen Krieg zu beenden? Immerhin sollen am Sonntag die Gespräche weitergehen. Klar zu erkennen ist bisher: Trump übt Druck vor allem auf die Ukraine und Präsident Selenskyj aus, gegen Putin ist er nachsichtig. Wird das Schicksal der Ukraine über die europäischen Köpfe hinweg entschieden? Bleibt Europa zukünftig alleine mit Putins Machts- und Gebietsansprüchen? Deutschland wird seine Verteidigungsausgaben nun massiv erhöhen, Brüssel will 800 Milliarden für Aufrüstung mobilisieren. Kann sich Europa so Sicherheit erkaufen?",false,66,Norbert Röttgen,Außenpolitiker (CDU),"",maybritillner,CDU,,Politik
2064,Putin spielt mit Trump – und wer rettet jetzt die Ukraine?,2025-03-20,"Putin spielt mit Trump – und wer rettet jetzt die Ukraine? Zu Gast: Sigmar Gabriel (SPD), Norbert Röttgen (CDU), Verteidigungsexpertin Claudia Major, Katrin Eigendorf und John Bolton, ehemaliger Berater von Donald Trump. Das Telefonat zwischen Donald Trump und Wladimir Putin am Dienstag sollte die Ukraine einem Frieden näher bringen - aber die erhoffte 30tägige Waffenruhe kam nicht zustande. Im Gegenteil: Die Angriffe gingen unvermindert weiter, und Kursk ist endgültig gefallen, das einzige echte Faustpfand der Ukrainer. Ist der 'Deal', den der US-Präsident in Aussicht gestellt hat, in weite Ferne gerückt? Hat Trump sich von Putin über den Tisch ziehen lassen? Oder sind erste Schritte gemacht, um diesen Krieg zu beenden? Immerhin sollen am Sonntag die Gespräche weitergehen. Klar zu erkennen ist bisher: Trump übt Druck vor allem auf die Ukraine und Präsident Selenskyj aus, gegen Putin ist er nachsichtig. Wird das Schicksal der Ukraine über die europäischen Köpfe hinweg entschieden? Bleibt Europa zukünftig alleine mit Putins Machts- und Gebietsansprüchen? Deutschland wird seine Verteidigungsausgaben nun massiv erhöhen, Brüssel will 800 Milliarden für Aufrüstung mobilisieren. Kann sich Europa so Sicherheit erkaufen?",false,66,Claudia Major,"Senior Vice President für Transatlantische Sicherheitsinitiativen, German Marshall Fund of the United States (GMF)","",maybritillner,,,Internationales
2065,Putin spielt mit Trump – und wer rettet jetzt die Ukraine?,2025-03-20,"Putin spielt mit Trump – und wer rettet jetzt die Ukraine? Zu Gast: Sigmar Gabriel (SPD), Norbert Röttgen (CDU), Verteidigungsexpertin Claudia Major, Katrin Eigendorf und John Bolton, ehemaliger Berater von Donald Trump. Das Telefonat zwischen Donald Trump und Wladimir Putin am Dienstag sollte die Ukraine einem Frieden näher bringen - aber die erhoffte 30tägige Waffenruhe kam nicht zustande. Im Gegenteil: Die Angriffe gingen unvermindert weiter, und Kursk ist endgültig gefallen, das einzige echte Faustpfand der Ukrainer. Ist der 'Deal', den der US-Präsident in Aussicht gestellt hat, in weite Ferne gerückt? Hat Trump sich von Putin über den Tisch ziehen lassen? Oder sind erste Schritte gemacht, um diesen Krieg zu beenden? Immerhin sollen am Sonntag die Gespräche weitergehen. Klar zu erkennen ist bisher: Trump übt Druck vor allem auf die Ukraine und Präsident Selenskyj aus, gegen Putin ist er nachsichtig. Wird das Schicksal der Ukraine über die europäischen Köpfe hinweg entschieden? Bleibt Europa zukünftig alleine mit Putins Machts- und Gebietsansprüchen? Deutschland wird seine Verteidigungsausgaben nun massiv erhöhen, Brüssel will 800 Milliarden für Aufrüstung mobilisieren. Kann sich Europa so Sicherheit erkaufen?",false,66,John Bolton,"ehemaliger Nationaler Sicherheitsberater von Donald Trump, ehem. Botschafter der USA bei den UN","",maybritillner,,,Internationales
2066,Putin spielt mit Trump – und wer rettet jetzt die Ukraine?,2025-03-20,"Putin spielt mit Trump – und wer rettet jetzt die Ukraine? Zu Gast: Sigmar Gabriel (SPD), Norbert Röttgen (CDU), Verteidigungsexpertin Claudia Major, Katrin Eigendorf und John Bolton, ehemaliger Berater von Donald Trump. Das Telefonat zwischen Donald Trump und Wladimir Putin am Dienstag sollte die Ukraine einem Frieden näher bringen - aber die erhoffte 30tägige Waffenruhe kam nicht zustande. Im Gegenteil: Die Angriffe gingen unvermindert weiter, und Kursk ist endgültig gefallen, das einzige echte Faustpfand der Ukrainer. Ist der 'Deal', den der US-Präsident in Aussicht gestellt hat, in weite Ferne gerückt? Hat Trump sich von Putin über den Tisch ziehen lassen? Oder sind erste Schritte gemacht, um diesen Krieg zu beenden? Immerhin sollen am Sonntag die Gespräche weitergehen. Klar zu erkennen ist bisher: Trump übt Druck vor allem auf die Ukraine und Präsident Selenskyj aus, gegen Putin ist er nachsichtig. Wird das Schicksal der Ukraine über die europäischen Köpfe hinweg entschieden? Bleibt Europa zukünftig alleine mit Putins Machts- und Gebietsansprüchen? Deutschland wird seine Verteidigungsausgaben nun massiv erhöhen, Brüssel will 800 Milliarden für Aufrüstung mobilisieren. Kann sich Europa so Sicherheit erkaufen?",false,66,Katrin Eigendorf,Internationale Sonderkorrespondentin des ZDF,"",maybritillner,,ZDF,Journalismus
2067,Trumps Deal – Putins Sieg?,2025-04-24,"Zu Gast bei Maybrit Illner: CDU-Außenpolitiker Armin Laschet, der ukrainische Botschafter in Deutschland, Oleksii Makeiev, Friedens- und Konfliktforscherin Nicole Deitelhoff, Militärexperte Gustav Gressel, der Leiter des ZDF-Studios in Moskau, Armin Coerper, und Elmar Theveßen, Leiter ZDF-Studio Washington.",false,65,Armin Laschet,CDU-Außenpolitiker,"",maybritillner,CDU,,Politik
2068,Trumps Deal – Putins Sieg?,2025-04-24,"Zu Gast bei Maybrit Illner: CDU-Außenpolitiker Armin Laschet, der ukrainische Botschafter in Deutschland, Oleksii Makeiev, Friedens- und Konfliktforscherin Nicole Deitelhoff, Militärexperte Gustav Gressel, der Leiter des ZDF-Studios in Moskau, Armin Coerper, und Elmar Theveßen, Leiter ZDF-Studio Washington.",false,65,Oleksii Makeiev,ukrainischer Botschafter in Deutschland,"",maybritillner,,,Internationales
2069,Trumps Deal – Putins Sieg?,2025-04-24,"Zu Gast bei Maybrit Illner: CDU-Außenpolitiker Armin Laschet, der ukrainische Botschafter in Deutschland, Oleksii Makeiev, Friedens- und Konfliktforscherin Nicole Deitelhoff, Militärexperte Gustav Gressel, der Leiter des ZDF-Studios in Moskau, Armin Coerper, und Elmar Theveßen, Leiter ZDF-Studio Washington.",false,65,Nicole Deitelhoff,"Professorin Internationale Beziehungen und Theorien globaler Ordnungspolitik Goethe-Universität Frankfurt/Main, Direktorin Leibniz-Institut für Friedens- und Konfliktforschung (PRIF)","",maybritillner,,,Internationales
2070,Trumps Deal – Putins Sieg?,2025-04-24,"Zu Gast bei Maybrit Illner: CDU-Außenpolitiker Armin Laschet, der ukrainische Botschafter in Deutschland, Oleksii Makeiev, Friedens- und Konfliktforscherin Nicole Deitelhoff, Militärexperte Gustav Gressel, der Leiter des ZDF-Studios in Moskau, Armin Coerper, und Elmar Theveßen, Leiter ZDF-Studio Washington.",false,65,Gustav Gressel,"Militär- und Sicherheitsexperte, ECFR","",maybritillner,,,Inneres
2071,Trumps Deal – Putins Sieg?,2025-04-24,"Zu Gast bei Maybrit Illner: CDU-Außenpolitiker Armin Laschet, der ukrainische Botschafter in Deutschland, Oleksii Makeiev, Friedens- und Konfliktforscherin Nicole Deitelhoff, Militärexperte Gustav Gressel, der Leiter des ZDF-Studios in Moskau, Armin Coerper, und Elmar Theveßen, Leiter ZDF-Studio Washington.",false,65,Armin Coerper,Leiter ZDF-Studio Moskau,"",maybritillner,,ZDF,Journalismus
2072,Trumps Deal – Putins Sieg?,2025-04-24,"Zu Gast bei Maybrit Illner: CDU-Außenpolitiker Armin Laschet, der ukrainische Botschafter in Deutschland, Oleksii Makeiev, Friedens- und Konfliktforscherin Nicole Deitelhoff, Militärexperte Gustav Gressel, der Leiter des ZDF-Studios in Moskau, Armin Coerper, und Elmar Theveßen, Leiter ZDF-Studio Washington.",false,65,Elmar Theveßen,Leiter ZDF-Studio Washington (zugeschaltet),"",maybritillner,,ZDF,Journalismus
